ADDRESS_ENGNM,ADDRESS_CHTNM,BLDG_ENGNM,BLDG_CHTNM,OS_STATUS,OS_STATUS_CHTNM,OS_TYPE,OS_TYPE_CHTNM,BEACH,BEACH_CHTNM,AMENITY_AREA,AMENITY_AREA_CHTNM,INDOOR_FACILITIES,INDOOR_FACILITIES_CHTNM,OS_AREA,OS_AREA_CHTNM,REMARK,REMARK_CHTNM,LAST_UPDATE,OBJECTID_1,GeometryLongitude,GeometryLatitude
Sham Shui Po,深水埗 / 深水埗,Ching Lai Court,清麗苑 / 清丽苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,8330,8330,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,366,114.1350000000001,22.33880000000005
Sham Shui Po,深水埗 / 深水埗,Hang Chun Court,幸俊苑 / 幸俊苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4100,4100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,367,114.15300000000002,22.336200000000076
Sham Shui Po,深水埗 / 深水埗,Hoi Lok Court,凱樂苑 / 凯乐苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7770,7770,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,368,114.14940000000001,22.328100000000063
Sham Shui Po,深水埗 / 深水埗,Hoi Tak Court,凱德苑 / 凯德苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2300,2300,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,369,114.15140000000008,22.330900000000042
Sham Shui Po,深水埗 / 深水埗,Po Hei Court,寶熙苑 / 宝熙苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,600,600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,370,114.1594,22.337300000000027
Sham Shui Po,深水埗 / 深水埗,Po Lai Court,寶麗苑 / 宝丽苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2400,2400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,371,114.15820000000008,22.33820000000003
Sham Shui Po,深水埗 / 深水埗,Yee Ching Court,怡靖苑 / 怡靖苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4300,4300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,372,114.15980000000002,22.332100000000025
Sham Shui Po,深水埗 / 深水埗,Yee Kok Court,怡閣苑 / 怡阁苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6380,6380,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,373,114.15780000000007,22.333200000000033
Southern,南區 / 南区,Broadview Court,雅濤閣 / 雅涛阁,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6300,6300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,374,114.16550000000007,22.24270000000007
Southern,南區 / 南区,Hung Fuk Court,鴻福苑 / 鸿福苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3100,3100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,375,114.15050000000008,22.25120000000004
Southern,南區 / 南区,Ka Lung Court,嘉隆苑 / 嘉隆苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4400,4400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,376,114.13800000000003,22.249300000000062
Southern,南區 / 南区,Lung Tak Court,龍德苑 / 龙德苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16900,16900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,377,114.20870000000002,22.21960000000007
Southern,南區 / 南区,Lung Yan Court,龍欣苑 / 龙欣苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2200,2200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,378,114.20540000000005,22.221400000000074
Southern,南區 / 南区,Ocean Court,逸港居 / 逸港居,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2300,2300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,379,114.1594,22.247400000000027
Southern,南區 / 南区,South Wave Court,南濤閣 / 南涛阁,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2100,2100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,380,114.16620000000012,22.244600000000048
Southern,南區 / 南区,Yue Fai Court,漁暉苑 / 渔晖苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5600,5600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,381,114.15710000000001,22.25030000000004
Southern,南區 / 南区,Yue On Court,漁安苑 / 渔安苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7500,7500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,382,114.15770000000009,22.242800000000045
Tai Po,大埔 / 大埔,Chung Nga Court,頌雅苑 / 颂雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,8500,8500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,383,114.17060000000004,22.459700000000055
Tai Po,大埔 / 大埔,Elegance Garden,富雅花園 / 富雅花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4900,4900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,384,114.16780000000006,22.444500000000062
Tai Po,大埔 / 大埔,King Nga Court,景雅苑 / 景雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3400,3400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,385,114.16640000000007,22.44070000000005
Tai Po,大埔 / 大埔,Ming Nga Court,明雅苑 / 明雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,14100,14100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,386,114.17470000000003,22.451900000000023
Tai Po,大埔 / 大埔,Po Nga Court,寶雅苑 / 宝雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7400,7400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,387,114.15960000000007,22.451500000000067
Tai Po,大埔 / 大埔,Sun Hing Garden,新興花園 / 新兴花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6500,6500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,388,114.17280000000005,22.453500000000076
Tai Po,大埔 / 大埔,Tai Po Plaza,大埔廣場 / 大埔广场,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9300,9300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,389,114.1699000000001,22.452900000000056
Tai Po,大埔 / 大埔,Tak Nga Court,德雅苑 / 德雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2700,2700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,390,114.1658000000001,22.440900000000056
Tai Po,大埔 / 大埔,Ting Nga Court,汀雅苑 / 汀雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2210,2210,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,391,114.16700000000003,22.454900000000066
Tai Po,大埔 / 大埔,Wang Fuk Court,宏福苑 / 宏福苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16500,16500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,392,114.17540000000008,22.446600000000046
Tai Po,大埔 / 大埔,Yat Nga Court,逸雅苑 / 逸雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6100,6100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,393,114.16740000000004,22.442800000000034
Tai Po,大埔 / 大埔,Yee Nga Court,怡雅苑 / 怡雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9300,9300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,394,114.17390000000012,22.45470000000006
Tsuen Wan,荃灣 / 荃湾,Sheung Chui Court,尚翠苑 / 尚翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3079,3079,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the Planning Permission approved under section 16 of the Town Planning Ordinance as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時根據《城巿規劃條例》第16條批准的規劃許可內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时根据《城巿规划条例》第16条批准的规划许可内的最少面积。,03/2024,395,114.12020000000007,22.367400000000032
Tuen Mun,屯門 / 屯门,Affluence Garden,澤豐花園 / 泽丰花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6900,6900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,396,113.97490000000005,22.40310000000005
Tuen Mun,屯門 / 屯门,Chi Lok Fa Yuen,置樂花園 / 置乐花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4000,4000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,397,113.97910000000002,22.387600000000077
Tuen Mun,屯門 / 屯门,Glorious Garden,富健花園 / 富健花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,18800,18800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,398,113.96550000000002,22.38340000000005
Tuen Mun,屯門 / 屯门,Lung Mun Oasis,龍門居 / 龙门居,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,15700,15700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,399,113.96640000000002,22.38530000000003
Tuen Mun,屯門 / 屯门,Melody Garden,美樂花園 / 美乐花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,33100,33100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,400,113.96130000000005,22.37340000000006
Tuen Mun,屯門 / 屯门,Prime View Garden,景峰花園 / 景峰花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,10100,10100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,401,113.98020000000008,22.402900000000045
Tuen Mun,屯門 / 屯门,San Wai Court,新圍苑 / 新围苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16400,16400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,402,113.96280000000002,22.404900000000055
Tuen Mun,屯門 / 屯门,Siu Hei Court,兆禧苑 / 兆禧苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,19600,19600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,403,113.96660000000008,22.37420000000003
Tuen Mun,屯門 / 屯门,Siu Hin Court,兆軒苑 / 兆轩苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5410,5410,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,404,113.9697000000001,22.407700000000034
Tuen Mun,屯門 / 屯门,Siu Hong Court,兆康苑 / 兆康苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,59600,59600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,405,113.97760000000005,22.41280000000006
Tuen Mun,屯門 / 屯门,Siu Kwai Court,兆畦苑 / 兆畦苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6600,6600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,406,113.96650000000011,22.405200000000036
Tuen Mun,屯門 / 屯门,Siu Lun Court,兆麟苑 / 兆麟苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,31700,31700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,407,113.97580000000005,22.38450000000006
Tuen Mun,屯門 / 屯门,Siu Lung Court,兆隆苑 / 兆隆苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2500,2500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,408,113.96440000000007,22.408000000000072
Tuen Mun,屯門 / 屯门,Siu On Court,兆安苑 / 兆安苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16200,16200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,409,113.97570000000007,22.388900000000035
Tuen Mun,屯門 / 屯门,Siu Pong Court,兆邦苑 / 兆邦苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2700,2700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,410,113.96660000000008,22.40710000000007
Tuen Mun,屯門 / 屯门,Siu Shan Court,兆山苑 / 兆山苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,22000,22000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,411,113.96350000000007,22.378100000000074
Tuen Mun,屯門 / 屯门,Tsui Ning Garden,翠寧花園 / 翠宁花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6800,6800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,412,113.9738000000001,22.384200000000078
Tuen Mun,屯門 / 屯门,Yuet Wu Villa,悅湖山莊 / 悦湖山庄,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16600,16600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,413,113.96800000000007,22.374900000000025
Wong Tai Sin,黃大仙 / 黄大仙,Choi Fung Court,彩峰苑 / 彩峰苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2400,2400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,414,114.21310000000005,22.33490000000006
Wong Tai Sin,黃大仙 / 黄大仙,Fu Keung Court,富強苑 / 富强苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,11800,11800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,415,114.1844000000001,22.340400000000045
Wong Tai Sin,黃大仙 / 黄大仙,Fung Chuen Court,鳳鑽苑 / 凤钻苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2500,2500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,416,114.19930000000011,22.34400000000005
